Dataset_Size,Precision,Recall,F1-Score,Accuracy,Processing_Time_sec
446,0.09591836734693877,0.019982993197278913,0.033075299085151305,0.873973859206604,0.048172712326049805
445,0.09583333333333334,0.020390070921985817,0.033625730994152045,0.8759384384384384,0.04723668098449707
444,0.1,0.02127659574468085,0.03508771929824561,0.8758465011286681,0.048020124435424805
443,0.12108559498956159,0.025709219858156027,0.04241316270566728,0.8765554298642534,0.04781913757324219
442,0.1257995735607676,0.0272895467160037,0.04484986697073356,0.878757176629517,0.047410011291503906
441,0.09594882729211088,0.020814061054579093,0.03420752565564424,0.877127659574468,0.04761862754821777
440,0.12636165577342048,0.028019323671497585,0.04586793198892843,0.8805090620976528,0.04566049575805664
439,0.11546840958605664,0.025603864734299518,0.041913799920917365,0.8797399245582688,0.041330814361572266
438,0.10239651416122005,0.022705314009661835,0.03716884143930407,0.8788677743508109,0.04888343811035156
437,0.09111111111111111,0.02070707070707071,0.03374485596707819,0.8803261977573904,0.03692936897277832
436,0.0935412026726058,0.021212121212121213,0.0345821325648415,0.8802043422733078,0.04587817192077637
435,0.12472160356347439,0.028282828282828285,0.04610951008645533,0.8813620071684588,0.04218864440917969
434,0.0935412026726058,0.021212121212121213,0.0345821325648415,0.8796510136002053,0.03154802322387695
433,0.09333333333333334,0.021212121212121213,0.034567901234567905,0.879320987654321,0.04822421073913574
432,0.057777777777777775,0.013131313131313131,0.021399176954732507,0.8773910801753029,0.03712821006774902
431,0.057777777777777775,0.013131313131313131,0.021399176954732507,0.8771059431524548,0.03170657157897949
430,0.09111111111111111,0.02070707070707071,0.03374485596707819,0.8783734783734783,0.06389379501342773
429,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8776739356178609,0.031731605529785156
428,0.09333333333333334,0.021212121212121213,0.034567901234567905,0.8779078844652615,0.042185306549072266
427,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8770996348461138,0.041082143783569336
426,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8768104575163399,0.031627655029296875
425,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8765199161425576,0.032036781311035156
424,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8762280010506961,0.048191070556640625
423,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8759347024749868,0.047746896743774414
422,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8756400105568751,0.04842543601989746
421,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8753439153439153,0.04813337326049805
420,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8750464067886502,0.04787635803222656
419,0.10666666666666667,0.024242424242424242,0.03950617283950617,0.8759170653907496,0.03222346305847168
418,0.10666666666666667,0.024242424242424242,0.03950617283950617,0.8756195043964828,0.03181600570678711
417,0.11777777777777777,0.026767676767676767,0.043621399176954734,0.8758547008547009,0.049577951431274414
416,0.10666666666666667,0.024242424242424242,0.03950617283950617,0.8750200803212851,0.036376237869262695
415,0.11777777777777777,0.026767676767676767,0.043621399176954734,0.8752549651100375,0.02550506591796875
414,0.08222222222222222,0.018686868686868686,0.03045267489711934,0.8732311003497444,0.021706819534301758
413,0.12045454545454545,0.028012684989429177,0.04545454545454545,0.877206531332745,0.0483393669128418
412,0.08409090909090909,0.019556025369978858,0.03173241852487135,0.8751382437513824,0.032449960708618164
411,0.08409090909090909,0.019556025369978858,0.03173241852487135,0.8748337028824834,0.03160858154296875
410,0.08409090909090909,0.019556025369978858,0.03173241852487135,0.8745276728161814,0.03193497657775879
409,0.08409090909090909,0.019556025369978858,0.03173241852487135,0.8742201426024956,0.0480496883392334
408,0.08409090909090909,0.019556025369978858,0.03173241852487135,0.8739111011838284,0.03174161911010742
407,0.08409090909090909,0.019556025369978858,0.03173241852487135,0.8736005373936409,0.04272174835205078
406,0.05909090909090909,0.013742071881606765,0.022298456260720412,0.8720538720538721,0.03739356994628906
405,0.05909090909090909,0.013742071881606765,0.022298456260720412,0.8717371737173717,0.05218911170959473
404,0.06046511627906977,0.014396456256921373,0.023255813953488372,0.8739684921230307,0.048198699951171875
403,0.05952380952380952,0.014518002322880372,0.023342670401493928,0.8760957119166074,0.04357600212097168
402,0.023809523809523808,0.005807200929152149,0.00933706816059757,0.8740054625341408,0.025130510330200195
401,0.05952380952380952,0.014518002322880372,0.023342670401493928,0.8754761904761905,0.021832942962646484
400,0.05952380952380952,0.014518002322880372,0.023342670401493928,0.8751641007280105,0.0319523811340332
399,0.026829268292682926,0.006707317073170732,0.01073170731707317,0.8757200637333007,0.04249882698059082
398,0.026829268292682926,0.006707317073170732,0.01073170731707317,0.8754070160348959,0.04252314567565918
397,0.05853658536585366,0.014634146341463415,0.023414634146341463,0.8766937669376694,0.03759884834289551
396,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8765050941648657,0.03209185600280762
395,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8761916553175684,0.03206968307495117
394,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8758766213616335,0.04231524467468262
393,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8755599800895968,0.016102075576782227
392,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8752417191691099,0.03162240982055664
391,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8749218261413383,0.03195357322692871
390,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8746002884193367,0.032202959060668945
389,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.8742770932863968,0.04222917556762695
388,0.09046454767726161,0.022560975609756097,0.03611517813567594,0.8755278250456923,0.0318756103515625
387,0.06097560975609756,0.01524390243902439,0.024390243902439022,0.873625679261974,0.026057004928588867
386,0.06,0.015384615384615385,0.024489795918367346,0.8758441558441559,0.04260444641113281
385,0.0575,0.014743589743589743,0.02346938775510204,0.875390625,0.0682837963104248
384,0.06,0.015384615384615385,0.024489795918367346,0.875195822454308,0.0241851806640625
383,0.06,0.015384615384615385,0.024489795918367346,0.874869109947644,0.03081369400024414
382,0.06,0.015384615384615385,0.024489795918367346,0.8745406824146982,0.03573894500732422
381,0.0925,0.023717948717948717,0.03775510204081632,0.8759210526315789,0.03176069259643555
380,0.0875,0.022435897435897436,0.03571428571428571,0.8753298153034301,0.03214240074157715
379,0.095,0.02435897435897436,0.03877551020408164,0.8753968253968254,0.021637916564941406
378,0.0975,0.025,0.039795918367346944,0.8751989389920425,0.052657365798950195
377,0.09,0.023076923076923078,0.036734693877551024,0.874468085106383,0.041300058364868164
376,0.0925,0.023717948717948717,0.03775510204081632,0.8742666666666666,0.03609037399291992
375,0.14652956298200515,0.038461538461538464,0.060929983965793695,0.8795420266008501,0.02530050277709961
374,0.08483290488431877,0.022267206477732792,0.03527525387493319,0.8759194335601842,0.03199148178100586
373,0.14175257731958762,0.037112010796221326,0.058823529411764705,0.8786876206231045,0.0423281192779541
372,0.14175257731958762,0.037112010796221326,0.058823529411764705,0.8783606330776143,0.03209233283996582
371,0.14175257731958762,0.037112010796221326,0.058823529411764705,0.878031878031878,0.03224587440490723
370,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8774782484666952,0.03192019462585449
369,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8771453089244852,0.019919157028198242
368,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8768105549978489,0.016032695770263672
367,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8764739718147828,0.04803657531738281
366,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8761355443403028,0.03191208839416504
365,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8757952573742047,0.0323336124420166
364,0.11345646437994723,0.03058321479374111,0.048179271708683476,0.8768305060171089,0.023698806762695312
363,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8751090433265484,0.03145909309387207
362,0.11345646437994723,0.03058321479374111,0.048179271708683476,0.8761481265490596,0.04409146308898926
361,0.08947368421052632,0.02418207681365576,0.03807390817469205,0.8744152046783625,0.03577280044555664
360,0.079155672823219,0.021337126600284494,0.03361344537815126,0.8735522650637736,0.0262908935546875
359,0.11345646437994723,0.03058321479374111,0.048179271708683476,0.8751102616877389,0.032318115234375
358,0.11345646437994723,0.03058321479374111,0.048179271708683476,0.8747604304879847,0.03177070617675781
357,0.05405405405405406,0.015015015015015015,0.02350176263219742,0.8738232614637109,0.03780794143676758
356,0.08648648648648649,0.024024024024024024,0.03760282021151587,0.8752950133231824,0.02185797691345215
355,0.04864864864864865,0.013513513513513514,0.021151586368977675,0.8728050083982287,0.03206753730773926
354,0.08648648648648649,0.024024024024024024,0.03760282021151587,0.8745884694893193,0.04281353950500488
353,0.07567567567567568,0.021021021021021023,0.03290246768507639,0.8736179361179361,0.021112442016601562
352,0.10810810810810811,0.03003003003003003,0.04700352526439484,0.8751058751058751,0.03173351287841797
351,0.04864864864864865,0.013513513513513514,0.021151586368977675,0.8713513513513513,0.026474475860595703
350,0.05405405405405406,0.015015015015015015,0.02350176263219742,0.8712924959343298,0.05322885513305664
349,0.05405405405405406,0.015015015015015015,0.02350176263219742,0.8709226467847158,0.04251885414123535
348,0.10810810810810811,0.03003003003003003,0.04700352526439484,0.8736661733779889,0.032280683517456055
347,0.10810810810810811,0.03003003003003003,0.04700352526439484,0.8733010467114514,0.022570133209228516
346,0.10555555555555556,0.03015873015873016,0.04691358024691358,0.8756843800322062,0.03178215026855469
345,0.07222222222222222,0.020634920634920634,0.03209876543209876,0.8733850129198967,0.020603179931640625
344,0.07222222222222222,0.020634920634920634,0.03209876543209876,0.873015873015873,0.016191959381103516
343,0.08285714285714285,0.024369747899159664,0.03766233766233767,0.8761904761904762,0.03177380561828613
342,0.14,0.041176470588235294,0.06363636363636364,0.8791788856304985,0.031993865966796875
341,0.14326647564469913,0.04201680672268908,0.0649772579597141,0.8790756302521009,0.03202056884765625
340,0.10888252148997135,0.031932773109243695,0.04938271604938271,0.8766961651917404,0.016113996505737305
339,0.10571428571428572,0.031092436974789917,0.04805194805194806,0.8760777683854607,0.031913042068481445
338,0.04011461318051576,0.011764705882352941,0.018193632228719947,0.871894870707927,0.03205680847167969
337,0.11142857142857143,0.03277310924369748,0.05064935064935065,0.8756802721088436,0.03217291831970215
336,0.11142857142857143,0.03277310924369748,0.05064935064935065,0.8753091684434968,0.03177618980407715
335,0.08,0.023529411764705882,0.03636363636363636,0.8730538922155688,0.031957149505615234
334,0.07058823529411765,0.0213903743315508,0.03283173734610123,0.8751104045221693,0.03206276893615723
333,0.07058823529411765,0.0213903743315508,0.03283173734610123,0.8747342310418144,0.042067527770996094
332,0.07058823529411765,0.0213903743315508,0.03283173734610123,0.8743557846099165,0.03537154197692871
331,0.11470588235294117,0.034759358288770054,0.05335157318741449,0.8766488413547238,0.02625417709350586
330,0.11470588235294117,0.034759358288770054,0.05335157318741449,0.8762739138208475,0.03538393974304199
329,0.11470588235294117,0.034759358288770054,0.05335157318741449,0.875896700143472,0.01569390296936035
328,0.11470588235294117,0.034759358288770054,0.05335157318741449,0.8755171793488037,0.032247304916381836
327,0.04411764705882353,0.013368983957219251,0.02051983584131327,0.8708047636232407,0.03170657157897949
326,0.04411764705882353,0.013368983957219251,0.02051983584131327,0.8704072398190045,0.01625514030456543
325,0.04411764705882353,0.013368983957219251,0.02051983584131327,0.8700072621641249,0.0319361686706543
324,0.07941176470588235,0.02406417112299465,0.036935704514363885,0.8717902021489711,0.03170919418334961
323,0.04411764705882353,0.013368983957219251,0.02051983584131327,0.8691998538545853,0.03356051445007324
322,0.07941176470588235,0.02406417112299465,0.036935704514363885,0.8709913872090892,0.023730039596557617
321,0.07941176470588235,0.02406417112299465,0.036935704514363885,0.8705882352941177,0.022430896759033203
320,0.10588235294117647,0.03208556149732621,0.049247606019151846,0.8718421537894154,0.024289608001708984
319,0.07058823529411765,0.0213903743315508,0.03283173734610123,0.8692193858675545,0.03195452690124512
318,0.01764705882352941,0.0053475935828877,0.008207934336525308,0.8654666914084246,0.026780366897583008
317,0.01764705882352941,0.0053475935828877,0.008207934336525308,0.8650409530900968,0.02107548713684082
316,0.07941176470588235,0.02406417112299465,0.036935704514363885,0.8685340802987862,0.0263674259185791
315,0.06784660766961652,0.020499108734402853,0.03148528405201917,0.8674597227426002,0.03837728500366211
314,0.07669616519174041,0.023172905525846704,0.03559206023271731,0.8676000751738395,0.031102895736694336
313,0.06784660766961652,0.020499108734402853,0.03148528405201917,0.8666101055806938,0.02725672721862793
312,0.07669616519174041,0.023172905525846704,0.03559206023271731,0.8667486287119349,0.03184819221496582
311,0.07669616519174041,0.023172905525846704,0.03559206023271731,0.8663187855787476,0.03241443634033203
310,0.07964601769911504,0.02406417112299465,0.03696098562628337,0.866076527698458,0.02657628059387207
309,0.07964601769911504,0.02406417112299465,0.03696098562628337,0.8656417112299465,0.021782875061035156
308,0.07964601769911504,0.02406417112299465,0.03696098562628337,0.8652040620808584,0.016171693801879883
307,0.07964601769911504,0.02406417112299465,0.03696098562628337,0.8647635524798154,0.021510839462280273
306,0.05757575757575758,0.017992424242424244,0.027417027417027416,0.8660705414803775,0.042520761489868164
305,0.1393939393939394,0.043560606060606064,0.06637806637806638,0.8710127591706539,0.01569342613220215
304,0.1484848484848485,0.04640151515151515,0.07070707070707072,0.8711871187118712,0.03151130676269531
303,0.1484848484848485,0.04640151515151515,0.07070707070707072,0.870760585992374,0.03209424018859863
302,0.05757575757575758,0.017992424242424244,0.027417027417027416,0.8642907480116783,0.031977176666259766
301,0.08787878787878788,0.027462121212121212,0.04184704184704184,0.8658585858585859,0.016109466552734375
300,0.051515151515151514,0.016098484848484848,0.02453102453102453,0.8629776021080369,0.03249645233154297
299,0.11246200607902736,0.035037878787878785,0.053429602888086646,0.8666870042708968,0.020801305770874023
298,0.0851063829787234,0.026515151515151516,0.04043321299638989,0.864401591674319,0.03202056884765625
297,0.0486322188449848,0.015151515151515152,0.023104693140794226,0.8614864864864865,0.0160977840423584
296,0.0851063829787234,0.026515151515151516,0.04043321299638989,0.8634822804314329,0.016094207763671875
295,0.11246200607902736,0.035037878787878785,0.053429602888086646,0.8648732220160792,0.037421226501464844
294,0.07598784194528875,0.023674242424242424,0.036101083032490974,0.8619298789947254,0.01591038703918457
293,0.07317073170731707,0.022727272727272728,0.034682080924855495,0.8613532586135326,0.031952619552612305
292,0.13719512195121952,0.04261363636363636,0.06502890173410404,0.8652504425700303,0.02154707908630371
291,0.10060975609756098,0.03125,0.047687861271676305,0.8622779519331244,0.03193807601928711
290,0.07598784194528875,0.023674242424242424,0.036101083032490974,0.8600188738597043,0.03174424171447754
289,0.07598784194528875,0.023674242424242424,0.036101083032490974,0.8595328282828283,0.026801109313964844
288,0.109717868338558,0.03528225806451613,0.05339435545385202,0.8648736933797909,0.016240596771240234
287,0.08463949843260188,0.02721774193548387,0.041189931350114416,0.862652972027972,0.02630758285522461
286,0.08463949843260188,0.02721774193548387,0.041189931350114416,0.8621710526315789,0.016130924224853516
285,0.08463949843260188,0.02721774193548387,0.041189931350114416,0.8616857394366197,0.03205084800720215
284,0.08463949843260188,0.02721774193548387,0.041189931350114416,0.8611969964664311,0.03156018257141113
283,0.109717868338558,0.03528225806451613,0.05339435545385202,0.8624778368794326,0.0318450927734375
282,0.0875,0.028225806451612902,0.04268292682926829,0.8603202846975089,0.0319974422454834
281,0.0875,0.028225806451612902,0.04268292682926829,0.8598214285714286,0.03205132484436035
280,0.08463949843260188,0.02721774193548387,0.041189931350114416,0.8592069892473119,0.022972822189331055
279,0.109717868338558,0.03528225806451613,0.05339435545385202,0.8604991007194245,0.022353410720825195
278,0.05,0.016129032258064516,0.024390243902439025,0.855595667870036,0.020031213760375977
277,0.05,0.016129032258064516,0.024390243902439025,0.855072463768116,0.019559383392333984
276,0.0875,0.028225806451612902,0.04268292682926829,0.8572727272727273,0.018959760665893555
275,0.0875,0.028225806451612902,0.04268292682926829,0.8567518248175182,0.015825510025024414
274,0.125,0.04032258064516129,0.06097560975609756,0.8589743589743589,0.032004356384277344
273,0.0875,0.028225806451612902,0.04268292682926829,0.8556985294117647,0.016319990158081055
272,0.05,0.016129032258064516,0.024390243902439025,0.8523985239852399,0.021208763122558594
271,0.175,0.056451612903225805,0.08536585365853658,0.8611111111111112,0.02632880210876465
270,0.15,0.04838709677419355,0.07317073170731707,0.8587360594795539,0.021318435668945312
269,0.175,0.056451612903225805,0.08536585365853658,0.8600746268656716,0.04050087928771973
268,0.2,0.06451612903225806,0.0975609756097561,0.8614232209737828,0.02003312110900879
267,0.125,0.04032258064516129,0.06097560975609756,0.8552631578947368,0.016063451766967773
266,0.125,0.04032258064516129,0.06097560975609756,0.8547169811320755,0.03202414512634277
265,0.175,0.056451612903225805,0.08536585365853658,0.8579545454545454,0.01612377166748047
264,0.1375,0.04435483870967742,0.06707317073170732,0.8545627376425855,0.026324987411499023
263,0.175,0.056451612903225805,0.08536585365853658,0.8568702290076335,0.017812252044677734
262,0.15,0.04838709677419355,0.07317073170731707,0.8544061302681992,0.02630782127380371
261,0.15161290322580645,0.05053763440860215,0.07580645161290323,0.8578163771712158,0.021317720413208008
260,0.15161290322580645,0.05053763440860215,0.07580645161290323,0.8572674056545024,0.026775598526000977
259,0.15161290322580645,0.05053763440860215,0.07580645161290323,0.8567141785446362,0.016092777252197266
258,0.08709677419354839,0.02903225806451613,0.043548387096774194,0.8511359357349065,0.03301191329956055
257,0.2032258064516129,0.06774193548387097,0.10161290322580645,0.8596270161290323,0.0317082405090332
256,0.08666666666666667,0.029885057471264367,0.04444444444444444,0.8538562091503268,0.01575160026550293
255,0.08666666666666667,0.029885057471264367,0.04444444444444444,0.8532808398950131,0.04794192314147949
254,0.08666666666666667,0.029885057471264367,0.04444444444444444,0.8527009222661397,0.03616762161254883
253,0.08666666666666667,0.029885057471264367,0.04444444444444444,0.8521164021164022,0.0077893733978271484
252,0.16666666666666666,0.05747126436781609,0.08547008547008546,0.8579017264276229,0.03264117240905762
251,0.16666666666666666,0.05747126436781609,0.08547008547008546,0.8573333333333333,0.004750251770019531
250,0.16666666666666666,0.05747126436781609,0.08547008547008546,0.856760374832664,0.015922069549560547
249,0.16666666666666666,0.05747126436781609,0.08547008547008546,0.8561827956989247,0.019661426544189453
248,0.1505016722408027,0.05172413793103448,0.07698887938408897,0.8543859649122807,0.019516706466674805
247,0.14878892733564014,0.05295566502463054,0.07811080835603997,0.8577235772357723,0.020572185516357422
246,0.14878892733564014,0.05295566502463054,0.07811080835603997,0.8571428571428571,0.02121114730834961
245,0.16206896551724137,0.05788177339901478,0.0852994555353902,0.8575466365178067,0.016413211822509766
244,0.16206896551724137,0.05788177339901478,0.0852994555353902,0.8569604086845466,0.005407571792602539
243,0.1896551724137931,0.06773399014778325,0.0998185117967332,0.8586491878027929,0.02634143829345703
242,0.1896551724137931,0.06773399014778325,0.0998185117967332,0.8580626699098584,0.015726566314697266
241,0.11379310344827587,0.04064039408866995,0.05989110707803993,0.8511494252873564,0.030078887939453125
240,0.11379310344827587,0.04064039408866995,0.05989110707803993,0.8505266195354205,0.017889976501464844
239,0.15172413793103448,0.054187192118226604,0.07985480943738657,0.8530860620110113,0.009659290313720703
238,0.15357142857142858,0.056878306878306875,0.08301158301158301,0.8568414707655214,0.021671295166015625
237,0.15357142857142858,0.056878306878306875,0.08301158301158301,0.8562348668280871,0.02170109748840332
236,0.20357142857142857,0.07539682539682539,0.11003861003861003,0.8598784194528876,0.013326406478881836
235,0.17857142857142858,0.06613756613756613,0.09652509652509651,0.8571428571428571,0.019327402114868164
234,0.16785714285714284,0.062169312169312166,0.09073359073359072,0.8556100551808706,0.016054153442382812
233,0.1,0.037037037037037035,0.05405405405405406,0.8491379310344828,0.01599907875061035
232,0.1,0.037037037037037035,0.05405405405405406,0.8484848484848485,0.015983104705810547
231,0.12857142857142856,0.047619047619047616,0.06949806949806948,0.8503105590062112,0.0056362152099609375
230,0.15714285714285714,0.0582010582010582,0.08494208494208494,0.8521522145976295,0.015897512435913086
229,0.15714285714285714,0.0582010582010582,0.08494208494208494,0.8515037593984962,0.01611018180847168
228,0.060714285714285714,0.022486772486772486,0.03281853281853282,0.84235368156073,0.015999794006347656
227,0.060714285714285714,0.022486772486772486,0.03281853281853282,0.8416561314791403,0.03174948692321777
226,0.060714285714285714,0.022486772486772486,0.03281853281853282,0.840952380952381,0.01586771011352539
225,0.1,0.037037037037037035,0.05405405405405406,0.84375,0.017856836318969727
224,0.08602150537634409,0.031746031746031744,0.0463768115942029,0.8419282511210763,0.02447795867919922
223,0.17985611510791366,0.06613756613756613,0.09671179883945841,0.8497425997425997,0.021373987197875977
222,0.12857142857142856,0.047619047619047616,0.06949806949806948,0.8442146089204913,0.022917985916137695
221,0.05,0.018518518518518517,0.02702702702702703,0.8363636363636363,0.01712799072265625
220,0.05,0.018518518518518517,0.02702702702702703,0.8356164383561644,0.005664348602294922
219,0.025,0.009259259259259259,0.013513513513513514,0.8325688073394495,0.019185781478881836
218,0.05017921146953405,0.018518518518518517,0.027053140096618356,0.8342659644502962,0.01289057731628418
217,0.08960573476702509,0.03306878306878307,0.04830917874396135,0.8371362433862434,0.026688575744628906
216,0.11510791366906475,0.042328042328042326,0.061895551257253385,0.8388704318936877,0.015766620635986328
215,0.08960573476702509,0.03306878306878307,0.04830917874396135,0.8356141522029372,0.015903234481811523
214,0.11510791366906475,0.042328042328042326,0.061895551257253385,0.8373574782025486,0.016149520874023438
213,0.16666666666666666,0.06084656084656084,0.08914728682170543,0.8416442048517521,0.015923500061035156
212,0.16666666666666666,0.06084656084656084,0.08914728682170543,0.8408937034529451,0.023347139358520508
211,0.18050541516245489,0.06613756613756613,0.0968054211035818,0.8413265306122449,0.01616644859313965
210,0.1407942238267148,0.051587301587301584,0.07550822846079382,0.8368079289131921,0.02242136001586914
209,0.14232209737827714,0.05413105413105413,0.0784313725490196,0.8409900284900285,0.015622615814208984
208,0.12686567164179105,0.04843304843304843,0.07010309278350516,0.8386115584183217,0.007801532745361328
207,0.12686567164179105,0.04843304843304843,0.07010309278350516,0.8378281193815175,0.02459239959716797
206,0.08921933085501858,0.03418803418803419,0.04943357363542739,0.8332429990966577,0.01587843894958496
205,0.06296296296296296,0.024216524216524215,0.03497942386831276,0.8297022512708787,0.016256093978881836
204,0.048327137546468404,0.018518518518518517,0.026776519052523172,0.8275862068965517,0.016131162643432617
203,0.11235955056179775,0.042735042735042736,0.06191950464396285,0.8333333333333334,0.01579117774963379
202,0.08582089552238806,0.03276353276353276,0.04742268041237114,0.8297401879491432,0.026801586151123047
201,0.05947955390334572,0.022792022792022793,0.032955715756951595,0.8261111111111111,0.015949487686157227
200,0.10037174721189591,0.038461538461538464,0.055612770339855816,0.8293318444072213,0.03199005126953125
199,0.1821561338289963,0.0698005698005698,0.10092687950566427,0.8367003367003367,0.015686988830566406
198,0.1821561338289963,0.0698005698005698,0.10092687950566427,0.8358714043993232,0.01585078239440918
197,0.23880597014925373,0.09116809116809117,0.13195876288659794,0.8408919123204838,0.032135963439941406
196,0.2441860465116279,0.09692307692307692,0.13876651982378857,0.8457593688362919,0.015770673751831055
195,0.20463320463320464,0.08153846153846153,0.1166116611661166,0.8408009516256939,0.026196002960205078
194,0.20155038759689922,0.08,0.11453744493392072,0.8397768035073735,0.021251201629638672
193,0.2441860465116279,0.09692307692307692,0.13876651982378857,0.8433493589743589,0.02370905876159668
192,0.16216216216216217,0.06461538461538462,0.0924092409240924,0.8338703181635119,0.025615453720092773
191,0.2471042471042471,0.09846153846153846,0.14081408140814083,0.8419028340080972,0.016560792922973633
190,0.2076923076923077,0.08307692307692308,0.11868131868131868,0.8367928367928368,0.028544187545776367
189,0.23552123552123552,0.09384615384615384,0.1342134213421342,0.8389934533551555,0.01856207847595215
188,0.23552123552123552,0.09384615384615384,0.1342134213421342,0.8381324557795146,0.026215314865112305
187,0.19305019305019305,0.07692307692307693,0.11001100110011001,0.8327129859387924,0.01925802230834961
186,0.20463320463320464,0.08153846153846153,0.1166116611661166,0.833056133056133,0.01478123664855957
185,0.16538461538461538,0.06615384615384616,0.09450549450549452,0.8277591973244147,0.016150474548339844
184,0.164,0.06833333333333333,0.09647058823529411,0.8321311475409836,0.016360044479370117
183,0.168,0.07,0.09882352941176471,0.8316483516483516,0.011623144149780273
182,0.112,0.04666666666666667,0.06588235294117646,0.8245303867403315,0.01602768898010254
181,0.168,0.07,0.09882352941176471,0.8297777777777777,0.015801429748535156
180,0.212,0.08833333333333333,0.12470588235294117,0.8337430167597766,0.00559544563293457
179,0.096,0.04,0.05647058823529411,0.8197752808988764,0.015776395797729492
178,0.16666666666666666,0.07246376811594203,0.10101010101010101,0.832391713747646,0.026210784912109375
177,0.0782608695652174,0.03557312252964427,0.04891304347826087,0.8270750988142292,0.020056962966918945
176,0.16521739130434782,0.07509881422924901,0.10326086956521738,0.8360248447204969,0.016184329986572266
175,0.1391304347826087,0.06324110671936758,0.08695652173913042,0.8320839580209896,0.015792369842529297
174,0.1391304347826087,0.06324110671936758,0.08695652173913042,0.8311133450615733,0.011800765991210938
173,0.1318181818181818,0.06277056277056277,0.0850439882697947,0.8350951374207188,0.01605081558227539
172,0.1318181818181818,0.06277056277056277,0.0850439882697947,0.8341307814992025,0.01602959632873535
171,0.20454545454545456,0.09740259740259741,0.13196480938416424,0.841711229946524,0.010422945022583008
170,0.20454545454545456,0.09740259740259741,0.13196480938416424,0.8407746100053792,0.016154766082763672
169,0.20454545454545456,0.09740259740259741,0.13196480938416424,0.8398268398268398,0.0
168,0.17727272727272728,0.08441558441558442,0.11436950146627566,0.8356015242242787,0.010161638259887695
167,0.1761904761904762,0.0880952380952381,0.11746031746031747,0.840504876649455,0.0
166,0.20476190476190476,0.10238095238095238,0.1365079365079365,0.843001443001443,0.016122817993164062
165,0.21,0.11052631578947368,0.14482758620689656,0.848780487804878,0.01614832878112793
164,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8495318049725541,0.01435542106628418
163,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8486029889538661,0.011545658111572266
162,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8476626348479895,0.011619806289672852
161,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8467105263157895,0.012546539306640625
160,0.12631578947368421,0.07017543859649122,0.09022556390977443,0.8397881496193313,0.010065555572509766
159,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8447701532311792,0.013487577438354492
158,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8437814280925243,0.005765438079833984
157,0.12631578947368421,0.07017543859649122,0.09022556390977443,0.8367071524966262,0.01589059829711914
156,0.12631578947368421,0.07017543859649122,0.09022556390977443,0.835653650254669,0.012044906616210938
155,0.09473684210526316,0.05263157894736842,0.06766917293233082,0.8304853041695147,0.0
154,0.1693121693121693,0.0935672514619883,0.12052730696798492,0.8393532851737187,0.015753984451293945
153,0.09473684210526316,0.05263157894736842,0.06766917293233082,0.8282548476454293,0.01598358154296875
152,0.09473684210526316,0.05263157894736842,0.06766917293233082,0.8271174625304984,0.01046299934387207
151,0.09473684210526316,0.05263157894736842,0.06766917293233082,0.8259649122807018,0.0
150,0.09473684210526316,0.05263157894736842,0.06766917293233082,0.8247968915577535,0.01622629165649414
149,0.12631578947368421,0.07017543859649122,0.09022556390977443,0.8278805120910384,0.016152620315551758
148,0.12631578947368421,0.07017543859649122,0.09022556390977443,0.8267096312209095,0.010736942291259766
147,0.1736842105263158,0.09649122807017543,0.12406015037593986,0.8320115356885364,0.005453824996948242
146,0.13756613756613756,0.07602339181286549,0.09792843691148775,0.8261343012704174,0.01618218421936035
145,0.12169312169312169,0.06725146198830409,0.08662900188323916,0.8227339181286549,0.015926122665405273
144,0.22872340425531915,0.12573099415204678,0.16226415094339622,0.8365844681634156,0.010456323623657227
